gene,variable,value
SRCAP,chr16:30121580-30124722,0.00017121652
RNF40,chr16:30121580-30124722,0.0001728305
RABEP2,chr16:30136897-30138299,0.00023436782
AC009093.2,chr16:30136897-30138299,0.00022886263
C16orf54,chr16:30136897-30138299,0.00018051031
SRCAP,chr16:30136897-30138299,0.00017066664
RNF40,chr16:30136897-30138299,0.0001722755
AC009093.2,chr16:30165598-30167030,0.00022820776
C16orf54,chr16:30165598-30167030,0.00017999373
SRCAP,chr16:30165598-30167030,0.00017017819
RNF40,chr16:30165598-30167030,0.00017178242
ITGAX,chr16:30165598-30167030,0.00025458343
AC009093.2,chr16:30182131-30188466,0.00022779737
C16orf54,chr16:30182131-30188466,0.00017966994
SRCAP,chr16:30182131-30188466,0.00016987222
RNF40,chr16:30182131-30188466,0.00017147337
ITGAX,chr16:30182131-30188466,0.00025412557
AC009093.2,chr16:30334315-30336428,0.00022757621
C16orf54,chr16:30334315-30336428,0.00017949536
SRCAP,chr16:30334315-30336428,0.00016970723
RNF40,chr16:30334315-30336428,0.00017130686
ITGAX,chr16:30334315-30336428,0.00025387894
C16orf54,chr16:30349485-30351492,0.00017935698
SRCAP,chr16:30349485-30351492,0.00016957644
RNF40,chr16:30349485-30351492,0.00017117478
ITGAX,chr16:30349485-30351492,0.00025368316
C16orf54,chr16:30352905-30358826,0.00017922066
SRCAP,chr16:30352905-30358826,0.0001694476
RNF40,chr16:30352905-30358826,0.00017104471
ITGAX,chr16:30352905-30358826,0.0002534904
C16orf54,chr16:30367491-30373106,0.00017919391
SRCAP,chr16:30367491-30373106,0.00016942229
RNF40,chr16:30367491-30373106,0.00017101923
ITGAX,chr16:30367491-30373106,0.00025345257
C16orf54,chr16:30375513-30383803,0.00017941245
SRCAP,chr16:30375513-30383803,0.00016962877
RNF40,chr16:30375513-30383803,0.00017122764
ITGAX,chr16:30375513-30383803,0.00025376162
C16orf54,chr16:30394253-30396380,0.0001798727
SRCAP,chr16:30394253-30396380,0.00017006387
RNF40,chr16:30394253-30396380,0.00017166694
ITGAX,chr16:30394253-30396380,0.0002544125
C16orf54,chr16:30397236-30401213,0.00018037012
SRCAP,chr16:30397236-30401213,0.0001705341
RNF40,chr16:30397236-30401213,0.00017214168
ITGAX,chr16:30397236-30401213,0.00025511594
C16orf54,chr16:30406656-30410259,0.0001806272
SRCAP,chr16:30406656-30410259,0.0001707772
RNF40,chr16:30406656-30410259,0.00017238711
ITGAX,chr16:30406656-30410259,0.00025547962
C16orf54,chr16:30416768-30419695,0.00018051754
SRCAP,chr16:30416768-30419695,0.00017067356
RNF40,chr16:30416768-30419695,0.00017228257
ITGAX,chr16:30416768-30419695,0.00025532453
C16orf54,chr16:30427938-30430960,0.00018017946
SRCAP,chr16:30427938-30430960,0.00017035397
RNF40,chr16:30427938-30430960,0.00017195994
ITGAX,chr16:30427938-30430960,0.00025484644
C16orf54,chr16:30444792-30446877,0.0001799142
SRCAP,chr16:30444792-30446877,0.00017010313
RNF40,chr16:30444792-30446877,0.00017170669
ITGAX,chr16:30444792-30446877,0.00025447138
C16orf54,chr16:30449426-30451452,0.00017993864
SRCAP,chr16:30449426-30451452,0.00017012624
RNF40,chr16:30449426-30451452,0.0001717301
ITGAX,chr16:30449426-30451452,0.00025450607
C16orf54,chr16:30457257-30459710,0.00018021837
SRCAP,chr16:30457257-30459710,0.0001703907
RNF40,chr16:30457257-30459710,0.00017199709
ITGAX,chr16:30457257-30459710,0.00025490162
C16orf54,chr16:30469069-30475537,0.00018050676
SRCAP,chr16:30469069-30475537,0.00017066332
RNF40,chr16:30469069-30475537,0.00017227227
ITGAX,chr16:30469069-30475537,0.0002553095
C16orf54,chr16:30518582-30530656,0.0001805757
SRCAP,chr16:30518582-30530656,0.00017072854
RNF40,chr16:30518582-30530656,0.00017233797
ITGAX,chr16:30518582-30530656,0.00025540695
C16orf54,chr16:30532363-30536755,0.0001804211
SRCAP,chr16:30532363-30536755,0.00017058241
RNF40,chr16:30532363-30536755,0.00017219037
ITGAX,chr16:30532363-30536755,0.00025518826
C16orf54,chr16:30551050-30553818,0.00018027691
SRCAP,chr16:30551050-30553818,0.000170446
RNF40,chr16:30551050-30553818,0.00017205265
ITGAX,chr16:30551050-30553818,0.00025498442
C16orf54,chr16:30556830-30562468,0.00018040533
SRCAP,chr16:30556830-30562468,0.00017056742
RNF40,chr16:30556830-30562468,0.00017217515
ITGAX,chr16:30556830-30562468,0.00025516603
C16orf54,chr16:30565568-30572925,0.00018086971
SRCAP,chr16:30565568-30572925,0.00017100632
RNF40,chr16:30565568-30572925,0.00017261831
ITGAX,chr16:30565568-30572925,0.0002558228
C16orf54,chr16:30584585-30586639,0.0001814806
SRCAP,chr16:30584585-30586639,0.00017158377
RNF40,chr16:30584585-30586639,0.00017320135
ITGAX,chr16:30584585-30586639,0.00025668668
C16orf54,chr16:30597895-30598802,0.00018195299
SRCAP,chr16:30597895-30598802,0.00017203053
RNF40,chr16:30597895-30598802,0.00017365233
ITGAX,chr16:30597895-30598802,0.00025735484
C16orf54,chr16:30608929-30611410,0.00018214475
SRCAP,chr16:30608929-30611410,0.00017221179
RNF40,chr16:30608929-30611410,0.00017383549
ITGAX,chr16:30608929-30611410,0.00025762612
C16orf54,chr16:30628365-30629409,0.00018215712
SRCAP,chr16:30628365-30629409,0.00017222339
RNF40,chr16:30628365-30629409,0.00017384722
ITGAX,chr16:30628365-30629409,0.00025764358
C16orf54,chr16:30633368-30635904,0.00018221283
SRCAP,chr16:30633368-30635904,0.00017227605
RNF40,chr16:30633368-30635904,0.0001739003
ITGAX,chr16:30633368-30635904,0.00025772245
C16orf54,chr16:30648912-30653179,0.00018242572
SRCAP,chr16:30648912-30653179,0.00017247726
RNF40,chr16:30648912-30653179,0.00017410339
ITGAX,chr16:30648912-30653179,0.00025802353
C16orf54,chr16:30654047-30662889,0.00018268646
SRCAP,chr16:30654047-30662889,0.00017272378
RNF40,chr16:30654047-30662889,0.00017435224
ITGAX,chr16:30654047-30662889,0.00025839242
C16orf54,chr16:30666388-30671100,0.00018275248
SRCAP,chr16:30666388-30671100,0.0001727863
RNF40,chr16:30666388-30671100,0.00017441524
ITGAX,chr16:30666388-30671100,0.00025848555
C16orf54,chr16:30692390-30694685,0.00018247537
SRCAP,chr16:30692390-30694685,0.00017252425
RNF40,chr16:30692390-30694685,0.00017415086
ITGAX,chr16:30692390-30694685,0.00025809353
C16orf54,chr16:30696998-30700838,0.00018194164
SRCAP,chr16:30696998-30700838,0.00017201982
RNF40,chr16:30696998-30700838,0.00017364162
ITGAX,chr16:30696998-30700838,0.00025733898
C16orf54,chr16:30713340-30716461,0.00018141982
SRCAP,chr16:30713340-30716461,0.00017152636
RNF40,chr16:30713340-30716461,0.00017314355
ITGAX,chr16:30713340-30716461,0.0002566008
C16orf54,chr16:30722387-30725798,0.00018112932
SRCAP,chr16:30722387-30725798,0.0001712516
RNF40,chr16:30722387-30725798,0.00017286626
ITGAX,chr16:30722387-30725798,0.00025618973
C16orf54,chr16:30746620-30749471,0.00018107815
SRCAP,chr16:30746620-30749471,0.00017120322
RNF40,chr16:30746620-30749471,0.00017281761
ITGAX,chr16:30746620-30749471,0.00025611732
C16orf54,chr16:30758403-30763224,0.00018108138
SRCAP,chr16:30758403-30763224,0.0001712062
RNF40,chr16:30758403-30763224,0.00017282073
ITGAX,chr16:30758403-30763224,0.00025612197
C16orf54,chr16:30771630-30778224,0.0001809349
SRCAP,chr16:30771630-30778224,0.00017106788
RNF40,chr16:30771630-30778224,0.00017268097
ITGAX,chr16:30771630-30778224,0.00025591475
C16orf54,chr16:30785951-30788170,0.0001806019
SRCAP,chr16:30785951-30788170,0.00017075308
RNF40,chr16:30785951-30788170,0.0001723632
ITGAX,chr16:30785951-30788170,0.00025544385
C16orf54,chr16:30804973-30808877,0.00018023723
SRCAP,chr16:30804973-30808877,0.00017040837
RNF40,chr16:30804973-30808877,0.00017201516
ITGAX,chr16:30804973-30808877,0.00025492825
C16orf54,chr16:30812677-30815328,0.00018003644
SRCAP,chr16:30812677-30815328,0.0001702185
RNF40,chr16:30812677-30815328,0.00017182343
ITGAX,chr16:30812677-30815328,0.0002546444
C16orf54,chr16:30844420-30845617,0.00018006796
SRCAP,chr16:30844420-30845617,0.00017024836
RNF40,chr16:30844420-30845617,0.00017185346
ITGAX,chr16:30844420-30845617,0.00025468896
C16orf54,chr16:30873309-30877311,0.00018023663
SRCAP,chr16:30873309-30877311,0.00017040777
RNF40,chr16:30873309-30877311,0.0001720143
ITGAX,chr16:30873309-30877311,0.00025492732
C16orf54,chr16:30892487-30897931,0.00018040263
SRCAP,chr16:30892487-30897931,0.0001705647
RNF40,chr16:30892487-30897931,0.00017217273
ITGAX,chr16:30892487-30897931,0.000255162
C16orf54,chr16:30901169-30904862,0.00018052576
SRCAP,chr16:30901169-30904862,0.00017068116
RNF40,chr16:30901169-30904862,0.00017229028
ITGAX,chr16:30901169-30904862,0.000255336
C16orf54,chr16:30921110-30928692,0.00018069503
SRCAP,chr16:30921110-30928692,0.00017084126
RNF40,chr16:30921110-30928692,0.00017245192
ITGAX,chr16:30921110-30928692,0.00025557546
C16orf54,chr16:30941641-30942901,0.0001810083
SRCAP,chr16:30941641-30942901,0.00017113733
RNF40,chr16:30941641-30942901,0.00017275086
ITGAX,chr16:30941641-30942901,0.00025601842
C16orf54,chr16:30946518-30950983,0.00018142324
SRCAP,chr16:30946518-30950983,0.00017152955
RNF40,chr16:30946518-30950983,0.00017314687
ITGAX,chr16:30946518-30950983,0.00025660516
SRCAP,chr16:30956487-30959432,0.00017182829
RNF40,chr16:30956487-30959432,0.00017344844
ITGAX,chr16:30956487-30959432,0.00025705202
SRCAP,chr16:30982692-30986094,0.00017183277
RNF40,chr16:30982692-30986094,0.00017345313
ITGAX,chr16:30982692-30986094,0.00025705894
SRCAP,chr16:30996428-30998116,0.00017151283
RNF40,chr16:30996428-30998116,0.0001731301
ITGAX,chr16:30996428-30998116,0.0002565803
SRCAP,chr16:31009452-31011543,0.00017105836
RNF40,chr16:31009452-31011543,0.00017267128
ITGAX,chr16:31009452-31011543,0.0002559005
SRCAP,chr16:31031036-31034881,0.0001707419
RNF40,chr16:31031036-31034881,0.0001723517
ITGAX,chr16:31031036-31034881,0.00025542715
SRCAP,chr16:31071923-31075707,0.00017071347
RNF40,chr16:31071923-31075707,0.00017232302
ITGAX,chr16:31071923-31075707,0.0002553847
SRCAP,chr16:31093053-31096467,0.0001708857
RNF40,chr16:31093053-31096467,0.00017249698
ITGAX,chr16:31093053-31096467,0.0002556424
SRCAP,chr16:31105559-31106383,0.00017102953
RNF40,chr16:31105559-31106383,0.00017264212
ITGAX,chr16:31105559-31106383,0.00025585748
SRCAP,chr16:31107752-31109430,0.00017097156
RNF40,chr16:31107752-31109430,0.0001725838
ITGAX,chr16:31107752-31109430,0.00025577086
SRCAP,chr16:31111989-31114374,0.00017073046
RNF40,chr16:31111989-31114374,0.00017234041
ITGAX,chr16:31111989-31114374,0.0002554101
SRCAP,chr16:31116153-31119417,0.00017046806
RNF40,chr16:31116153-31119417,0.00017207567
ITGAX,chr16:31116153-31119417,0.00025501783
SRCAP,chr16:31127281-31136085,0.00017031704
RNF40,chr16:31127281-31136085,0.00017192317
ITGAX,chr16:31127281-31136085,0.00025479187
SRCAP,chr16:31140223-31143820,0.00017024967
RNF40,chr16:31140223-31143820,0.00017185515
ITGAX,chr16:31140223-31143820,0.00025469105
SRCAP,chr16:31148255-31151381,0.00017012063
RNF40,chr16:31148255-31151381,0.0001717248
ITGAX,chr16:31148255-31151381,0.00025449798
SRCAP,chr16:31176832-31205016,0.00016984258
RNF40,chr16:31176832-31205016,0.00017144409
ITGAX,chr16:31176832-31205016,0.00025408194
SRCAP,chr16:31213816-31217501,0.00016952667
RNF40,chr16:31213816-31217501,0.0001711253
ITGAX,chr16:31213816-31217501,0.00025360938
SRCAP,chr16:31243706-31244893,0.00016942532
RNF40,chr16:31243706-31244893,0.0001710229
ITGAX,chr16:31243706-31244893,0.00025345775
SRCAP,chr16:31253147-31254596,0.00016973633
RNF40,chr16:31253147-31254596,0.00017133697
ITGAX,chr16:31253147-31254596,0.00025392318
SRCAP,chr16:31258931-31260925,0.00017040118
RNF40,chr16:31258931-31260925,0.00017200818
ITGAX,chr16:31258931-31260925,0.00025491777
SRCAP,chr16:31301702-31302764,0.00017111265
RNF40,chr16:31301702-31302764,0.00017272649
ITGAX,chr16:31301702-31302764,0.00025598204
SRCAP,chr16:31330893-31332069,0.00017151423
RNF40,chr16:31330893-31332069,0.00017313188
ITGAX,chr16:31330893-31332069,0.0002565826
SRCAP,chr16:31349921-31353362,0.00017146044
RNF40,chr16:31349921-31353362,0.00017307745
ITGAX,chr16:31349921-31353362,0.000256502
SRCAP,chr16:31354031-31358478,0.00017110893
RNF40,chr16:31354031-31358478,0.00017272244
ITGAX,chr16:31354031-31358478,0.00025597602
SRCAP,chr16:31364466-31365737,0.00017077629
RNF40,chr16:31364466-31365737,0.00017238656
ITGAX,chr16:31364466-31365737,0.00025547837
SRCAP,chr16:31366383-31368531,0.00017067301
RNF40,chr16:31366383-31368531,0.00017228216
ITGAX,chr16:31366383-31368531,0.0002553239
SRCAP,chr16:31427225-31428418,0.00017076843
RNF40,chr16:31427225-31428418,0.00017237841
ITGAX,chr16:31427225-31428418,0.00025546656
SRCAP,chr16:31442055-31443774,0.00017085676
RNF40,chr16:31442055-31443774,0.00017246764
ITGAX,chr16:31442055-31443774,0.00025559863
SRCAP,chr16:31453276-31454545,0.00017077384
RNF40,chr16:31453276-31454545,0.00017238394
ITGAX,chr16:31453276-31454545,0.00025547465
SRCAP,chr16:31455185-31461463,0.00017053714
RNF40,chr16:31455185-31461463,0.00017214517
ITGAX,chr16:31455185-31461463,0.00025512063
SRCAP,chr16:31471563-31473733,0.00017031963
RNF40,chr16:31471563-31473733,0.00017192564
ITGAX,chr16:31471563-31473733,0.00025479536
SRCAP,chr16:31475917-31478223,0.00017026438
RNF40,chr16:31475917-31478223,0.00017186988
ITGAX,chr16:31475917-31478223,0.00025471274
SRCAP,chr16:31486972-31491003,0.00017033833
RNF40,chr16:31486972-31491003,0.00017194459
ITGAX,chr16:31486972-31491003,0.00025482342
SRCAP,chr16:31507296-31509173,0.00017036166
RNF40,chr16:31507296-31509173,0.00017196819
ITGAX,chr16:31507296-31509173,0.0002548581
SRCAP,chr16:31695347-31697255,0.00017017033
RNF40,chr16:31695347-31697255,0.000171775
ITGAX,chr16:31695347-31697255,0.00025457196
SRCAP,chr16:31699886-31702104,0.00016977976
RNF40,chr16:31699886-31702104,0.00017138067
ITGAX,chr16:31699886-31702104,0.00025398761
SRCAP,chr16:31710062-31715789,0.00016936543
RNF40,chr16:31710062-31715789,0.00017096236
ITGAX,chr16:31710062-31715789,0.0002533679
SRCAP,chr16:31868345-31871003,0.00016912041
RNF40,chr16:31868345-31871003,0.00017071505
ITGAX,chr16:31868345-31871003,0.00025300134
SRCAP,chr16:31872643-31878720,0.00016907258
RNF40,chr16:31872643-31878720,0.00017066681
ITGAX,chr16:31872643-31878720,0.0002529301
SIAH1,chr16:47460066-47462409,0.0011010088
SIAH1,chr16:47492323-47494296,0.0011030391
SIAH1,chr16:48243654-48245351,0.0011031327
SIAH1,chr16:48317601-48319365,0.0011020398
SIAH1,chr16:48353273-48354375,0.0011012492
SIAH1,chr16:48365134-48367253,0.0011017733
SIAH1,chr16:48378273-48379664,0.0011031514
SIAH1,chr16:48383633-48386955,0.0011039609
SIAH1,chr16:48431836-48435328,0.0011030685
SIAH1,chr16:48458038-48458866,0.0011008054
SIAH1,chr16:48558145-48559822,0.0010988326
SIAH1,chr16:48602229-48604330,0.0010988441
SIAH1,chr16:48607059-48614062,0.0011012227
SIAH1,chr16:48620985-48622013,0.0011048373
SIAH1,chr16:48622673-48624344,0.001108069
SIAH1,chr16:48630073-48631024,0.0011101447
SIAH1,chr16:49441198-49442027,0.001111595
SIAH1,chr16:49462241-49465244,0.0011134453
LPCAT2,chr16:54928039-54931612,0.00091487705
LPCAT2,chr16:55437317-55438637,0.00091461174
OGFOD1,chr16:55437317-55438637,0.00030136725
BBS2,chr16:55437317-55438637,0.00028995884
LPCAT2,chr16:55444049-55445561,0.0009125627
OGFOD1,chr16:55444049-55445561,0.00030069187
BBS2,chr16:55444049-55445561,0.00028930907
LPCAT2,chr16:55508211-55510644,0.0009097172
OGFOD1,chr16:55508211-55510644,0.0002997541
BBS2,chr16:55508211-55510644,0.00028840688
MT1X,chr16:55508211-55510644,0.00027492357
LPCAT2,chr16:55832916-55834567,0.0009075826
OGFOD1,chr16:55832916-55834567,0.00029905068
BBS2,chr16:55832916-55834567,0.00028772993
MT1X,chr16:55832916-55834567,0.00027427834
LPCAT2,chr16:56048393-56049397,0.000906867
OGFOD1,chr16:56048393-56049397,0.00029881485
BBS2,chr16:56048393-56049397,0.00028750306
MT1X,chr16:56048393-56049397,0.0002740621
FAM192A,chr16:56048393-56049397,0.0002640658
ARL2BP,chr16:56048393-56049397,0.0002603189
LPCAT2,chr16:56190143-56192557,0.00090700795
OGFOD1,chr16:56190143-56192557,0.00029886115
BBS2,chr16:56190143-56192557,0.00028754777
MT1X,chr16:56190143-56192557,0.00027410488
FAM192A,chr16:56190143-56192557,0.00026410702
ARL2BP,chr16:56190143-56192557,0.00026035926
LPCAT2,chr16:56194044-56194911,0.0009067424
OGFOD1,chr16:56194044-56194911,0.0002987734
BBS2,chr16:56194044-56194911,0.0002874633
MT1X,chr16:56194044-56194911,0.0002740247
FAM192A,chr16:56194044-56194911,0.00026402943
ARL2BP,chr16:56194044-56194911,0.0002602828
LPCAT2,chr16:56201947-56203549,0.00090530503
OGFOD1,chr16:56201947-56203549,0.0002982996
BBS2,chr16:56201947-56203549,0.00028700745
MT1X,chr16:56201947-56203549,0.0002735902
FAM192A,chr16:56201947-56203549,0.00026361068
ARL2BP,chr16:56201947-56203549,0.00025987014
LPCAT2,chr16:56261838-56262986,0.000903113
OGFOD1,chr16:56261838-56262986,0.00029757706
BBS2,chr16:56261838-56262986,0.0002863122
MT1X,chr16:56261838-56262986,0.00027292751
FAM192A,chr16:56261838-56262986,0.00026297232
ARL2BP,chr16:56261838-56262986,0.00025924074
COQ9,chr16:56261838-56262986,0.000250436
LPCAT2,chr16:56356193-56358402,0.0009013865
OGFOD1,chr16:56356193-56358402,0.0002970082
BBS2,chr16:56356193-56358402,0.0002857647
MT1X,chr16:56356193-56358402,0.00027240568
FAM192A,chr16:56356193-56358402,0.00026246958
ARL2BP,chr16:56356193-56358402,0.0002587453
COQ9,chr16:56356193-56358402,0.0002499572
ADGRG5,chr16:56356193-56358402,0.00025283603
LPCAT2,chr16:56423508-56426585,0.0009010184
OGFOD1,chr16:56423508-56426585,0.0002968872
BBS2,chr16:56423508-56426585,0.00028564816
MT1X,chr16:56423508-56426585,0.00027229462
FAM192A,chr16:56423508-56426585,0.00026236262
ARL2BP,chr16:56423508-56426585,0.00025863983
COQ9,chr16:56423508-56426585,0.00024985528
ADGRG5,chr16:56423508-56426585,0.000252733
ADGRG1,chr16:56423508-56426585,0.0002534942
LPCAT2,chr16:56450296-56452753,0.0009018123
OGFOD1,chr16:56450296-56452753,0.00029714903
BBS2,chr16:56450296-56452753,0.0002859002
MT1X,chr16:56450296-56452753,0.00027253473
FAM192A,chr16:56450296-56452753,0.00026259403
ARL2BP,chr16:56450296-56452753,0.0002588678
COQ9,chr16:56450296-56452753,0.00025007574
ADGRG5,chr16:56450296-56452753,0.00025295594
ADGRG1,chr16:56450296-56452753,0.00025371782
LPCAT2,chr16:56519069-56520960,0.0009026665
OGFOD1,chr16:56519069-56520960,0.0002974305
BBS2,chr16:56519069-56520960,0.00028617127
MT1X,chr16:56519069-56520960,0.00027279314
FAM192A,chr16:56519069-56520960,0.00026284275
ARL2BP,chr16:56519069-56520960,0.00025911297
COQ9,chr16:56519069-56520960,0.0002503128
ADGRG5,chr16:56519069-56520960,0.0002531958
ADGRG1,chr16:56519069-56520960,0.0002539584
LPCAT2,chr16:56576782-56577657,0.00090261
OGFOD1,chr16:56576782-56577657,0.0002974117
BBS2,chr16:56576782-56577657,0.00028615334
MT1X,chr16:56576782-56577657,0.00027277606
FAM192A,chr16:56576782-56577657,0.0002628262
ARL2BP,chr16:56576782-56577657,0.0002590967
COQ9,chr16:56576782-56577657,0.00025029713
ADGRG5,chr16:56576782-56577657,0.00025317978
ADGRG1,chr16:56576782-56577657,0.0002539425
LPCAT2,chr16:56606298-56611939,0.0009016646
OGFOD1,chr16:56606298-56611939,0.00029709996
BBS2,chr16:56606298-56611939,0.0002858536
MT1X,chr16:56606298-56611939,0.00027249052
FAM192A,chr16:56606298-56611939,0.00026255078
ARL2BP,chr16:56606298-56611939,0.0002588252
COQ9,chr16:56606298-56611939,0.00025003502
ADGRG5,chr16:56606298-56611939,0.00025291461
ADGRG1,chr16:56606298-56611939,0.00025367655
LPCAT2,chr16:56624902-56626511,0.0009008021
OGFOD1,chr16:56624902-56626511,0.0002968159
BBS2,chr16:56624902-56626511,0.0002855803
MT1X,chr16:56624902-56626511,0.00027222978
FAM192A,chr16:56624902-56626511,0.00026229976
ARL2BP,chr16:56624902-56626511,0.0002585777
COQ9,chr16:56624902-56626511,0.0002497958
ADGRG5,chr16:56624902-56626511,0.0002526727
ADGRG1,chr16:56624902-56626511,0.0002534339
LPCAT2,chr16:56642286-56644096,0.000901005
OGFOD1,chr16:56642286-56644096,0.00029688282
BBS2,chr16:56642286-56644096,0.00028564484
MT1X,chr16:56642286-56644096,0.00027229104
FAM192A,chr16:56642286-56644096,0.00026235887
ARL2BP,chr16:56642286-56644096,0.00025863602
COQ9,chr16:56642286-56644096,0.0002498521
ADGRG5,chr16:56642286-56644096,0.00025272951
ADGRG1,chr16:56642286-56644096,0.00025349105
LPCAT2,chr16:56657019-56658943,0.00090231316
OGFOD1,chr16:56657019-56658943,0.00029731417
BBS2,chr16:56657019-56658943,0.00028605957
MT1X,chr16:56657019-56658943,0.0002726865
FAM192A,chr16:56657019-56658943,0.00026274
ARL2BP,chr16:56657019-56658943,0.00025901178
